Time,Extension,Load,
(sec),(mm),(N),(kgf)
6.48,27.00006,30.30872669,3.09063
6.5,27.08343,30.41405011,3.10137
6.52,27.16674,30.43278081,3.10328
6.54,27.24993,30.50397709,3.11054
6.56,27.33331,30.4992699,3.11006
6.58,27.41662,30.37305831,3.09719
6.6,27.49993,30.38590503,3.0985
6.62,27.58331,30.58223416,3.11852
6.64,27.66668,30.54428242,3.11465
6.66,27.74999,30.45543417,3.10559
6.68,27.83331,30.54732248,3.11496
6.7,27.91675,30.68520398,3.12902
6.72,28.00006,30.8523093,3.14606
6.74,28.08337,30.82259515,3.14303
6.76,28.16675,30.85554549,3.14639
6.78,28.25,30.88820164,3.14972
6.8,28.33331,30.84770017,3.14559
6.82,28.41668,31.02059141,3.16322
6.84,28.49993,30.94458988,3.15547
6.86,28.58331,30.95841725,3.15688
6.88,28.66675,30.9527294,3.1563
6.9,28.75006,30.91536606,3.15249
6.92,28.83337,30.89908702,3.15083
6.94,28.91675,30.98420874,3.15951
6.96,29,31.21721475,3.18327
6.98,29.08331,31.2823309,3.18991
7,29.16662,31.23908358,3.1855
7.02,29.24993,31.27379912,3.18904
7.04,29.33325,31.23310152,3.18489
7.06,29.41668,31.19358072,3.18086
7.08,29.5,31.50327473,3.21244
7.1,29.58337,31.59320171,3.22161
7.12,29.66675,31.62350426,3.2247
7.14,29.75,31.78835404,3.24151
7.16,29.83331,31.77746866,3.2404
7.18,29.91668,31.75471723,3.23808
7.2,29.99993,31.5791782,3.22018
7.22,30.08325,31.59898763,3.2222
7.24,30.16662,31.73304454,3.23587
7.26,30.25,31.89740399,3.25263
7.28,30.33331,31.76913301,3.23955
7.3,30.41668,31.814832,3.24421
7.32,30.50006,31.96183368,3.2592
7.34,30.58337,32.04038495,3.26721
7.36,30.66675,32.01478959,3.2646
7.38,30.75,32.1087373,3.27418
7.4,30.83331,32.05823305,3.26903
7.42,30.91668,32.31663828,3.29538
7.44,30.99993,32.34242977,3.29801
7.46,31.08331,32.18042391,3.28149
7.48,31.16668,32.44226146,3.30819
7.5,31.25,32.31928607,3.29565
7.52,31.33331,32.28358987,3.29201
7.54,31.41674,32.49011792,3.31307
7.56,31.50006,32.53454204,3.3176
7.58,31.58337,32.53748404,3.3179
7.6,31.66668,32.68203406,3.33264
7.62,31.74999,32.68438765,3.33288
7.64,31.83331,32.73822616,3.33837
7.66,31.91668,32.71057141,3.33555
7.68,31.99993,32.63898286,3.32825
7.7,32.08331,32.71370954,3.33587
7.72,32.16675,32.58357529,3.3226
7.74,32.25006,32.72430072,3.33695
7.76,32.33337,32.87385213,3.3522
7.78,32.41675,32.84815871,3.34958
7.8,32.5,32.8701256,3.35182
7.82,32.58331,32.89140603,3.35399
7.84,32.66668,32.98192141,3.36322
7.86,32.74993,33.20874923,3.38635
7.88,32.83331,33.11656672,3.37695
7.9,32.91668,33.17942734,3.38336
7.92,33.00006,33.01683309,3.36678
7.94,33.08343,32.99839659,3.3649
7.96,33.16674,33.10568134,3.37584
7.98,33.24999,33.33280335,3.399
8,33.33337,33.42155353,3.40805
8.02,33.41675,33.41331595,3.40721
8.04,33.49999,33.49559374,3.4156
8.06,33.58331,33.61415614,3.42769
8.08,33.66668,33.52275816,3.41837
8.1,33.74999,33.42979112,3.40889
8.12,33.83337,33.49500534,3.41554
8.14,33.91674,33.56777068,3.42296
8.16,34,33.64749875,3.43109
8.18,34.08331,33.78224212,3.44483
8.2,34.16662,33.79646176,3.44628
8.22,34.24993,33.81283887,3.44795
8.24,34.33324,33.86098952,3.45286
8.26,34.41668,34.00661827,3.46771
8.28,34.49999,34.01279646,3.46834
8.3,34.58337,33.87746469,3.45454
8.32,34.66674,33.89305726,3.45613
8.34,34.75,33.91904489,3.45878
8.36,34.83331,33.99612516,3.46664
8.38,34.91668,34.1297898,3.48027
8.4,34.99993,34.0876212,3.47597
8.42,35.08331,34.22707176,3.49019
8.44,35.16668,34.19039489,3.48645
8.46,35.24993,34.30081777,3.49771
8.48,35.33331,34.37672124,3.50545
8.5,35.41662,34.30581916,3.49822
8.52,35.49993,34.43389401,3.51128
8.54,35.58331,34.45517444,3.51345
8.56,35.66668,34.28022381,3.49561
8.58,35.75,34.45458604,3.51339
8.6,35.83337,34.37603478,3.50538
8.62,35.91675,34.42477383,3.51035
8.64,35.99999,34.39025442,3.50683
8.66,36.08331,34.48204466,3.51619
8.68,36.16668,34.37887871,3.50567
8.7,36.24993,34.43997414,3.5119
8.72,36.33325,34.32043107,3.49971
8.74,36.41662,23.34149413,2.38017
8.76,36.5,6.377754828,0.65035
8.78,36.58343,-0.912704916,-0.09307
8.8,36.66681,-1.764118269,-0.17989
